genres,rating,no_of_votes,meta_score,release_date,gross,budget,countries,log_budget,log_no_of_votes,log_gross,log_gross_bin
"High-Concept Comedy, Jungle Adventure, Supernatural Fantasy, Adventure, Comedy, Family, Fantasy",7.1,392000,39.0,1995.0,262821940.0,65000000.0,United States,17.989897843244528,12.879019669789754,19.386987330435197,8
"Epic, Period Drama, Survival, Western Epic, Adventure, Drama, Western",8.0,906000,76.0,2016.0,532950503.0,135000000.0,"United States, Hong Kong, Taiwan, Argentina",18.72078534381011,13.716795688777268,20.09393911477868,9
"Dystopian Sci-Fi, Teen Adventure, Action, Adventure, Drama, Mystery, Sci-Fi",6.6,503000,48.0,2014.0,288885818.0,85000000.0,United States,18.258161826219297,13.12834743715147,19.481542078042704,8
"Dark Comedy, Superhero, Action, Adventure, Fantasy, Sci-Fi",5.9,738000,40.0,2016.0,749200054.0,175000000.0,United States,18.980296537602072,13.511700458595241,20.434516601945845,9
"Sword & Sorcery, Teen Adventure, Teen Fantasy, Adventure, Family, Fantasy, Mystery",7.9,724000,82.0,2004.0,808485409.0,130000000.0,"United Kingdom, United States",18.683045016112164,13.49254805258237,20.51067319105485,9
"Dystopian Sci-Fi, Action, Adventure, Sci-Fi, Thriller",7.5,743000,76.0,2013.0,865011746.0,130000000.0,United States,18.683045016112164,13.51845266959401,20.578253645150763,9
"Dark Comedy, Period Drama, Adventure, Drama, War",8.4,1700000,69.0,2009.0,321460744.0,70000000.0,"United States, Germany",18.064005814299346,14.346139397261565,19.588385994653756,8
"Supernatural Fantasy, Adventure, Comedy, Family, Fantasy, Musical",7.0,174000,66.0,2023.0,634502312.0,125000000.0,"United States, United Kingdom, Canada",18.643824303266577,12.066816325306588,20.268351490502145,9
"Action Epic, Adventure Epic, Dark Fantasy, Epic, Fantasy Epic, Sci-Fi Epic, Space Sci-Fi, Tragedy, Action, Adventure",7.6,873000,68.0,2005.0,850035635.0,113000000.0,"United States, Italy, Switzerland, Thailand, United Kingdom",18.542898385526172,13.679691980296456,20.5607888312757,9
"Coming-of-Age, Computer Animation, Adventure, Animation, Comedy, Drama, Family, Fantasy",8.1,858000,94.0,2015.0,859076254.0,175000000.0,United States,18.980296537602072,13.662360543970586,20.57136824783625,9
"Coming-of-Age, Docudrama, Road Trip, Survival, Tragedy, Adventure, Biography, Drama",8.1,676000,73.0,2007.0,56676733.0,15000000.0,United States,16.52356082573315,13.423949834313948,17.852874349390497,5
"Buddy Comedy, Computer Animation, Fairy Tale, Feel-Good Romance, Parody, Quest, Satire, Slapstick, Swashbuckler, Adventure",7.9,767000,84.0,2001.0,488977919.0,60000000.0,United States,17.909855136853043,13.550243384129509,20.00782789304547,9
"Cyberpunk, Dystopian Sci-Fi, Quest, Teen Adventure, Action, Adventure, Sci-Fi",7.4,512000,64.0,2018.0,607874422.0,175000000.0,"United States, India, Singapore, Canada, United Kingdom, Japan, Australia",18.980296537602072,13.146081857144738,20.225478877479468,9
"Action Epic, Adventure Epic, Epic, Fantasy Epic, Quest, Sword & Sorcery, Adventure, Drama, Fantasy",8.9,2100000,92.0,2001.0,888171906.0,93000000.0,"New Zealand, United States, United Kingdom",18.34811006187022,14.557448378884015,20.604675871184483,9
"Computer Animation, Fairy Tale, Parody, Slapstick, Adventure, Animation, Comedy, Family, Fantasy, Romance",6.3,234000,58.0,2010.0,752600867.0,165000000.0,"United States, France",18.92145603792546,12.36308066783498,20.43904558945805,9
"Quest, Teen Adventure, Teen Comedy, Adventure, Comedy, Family",7.7,311000,62.0,1985.0,64535652.0,19000000.0,United States,16.759949589762293,12.647551406590285,17.98272838874056,5
"Dark Comedy, Dystopian Sci-Fi, High-Concept Comedy, Satire, Adventure, Comedy, Sci-Fi, Thriller",6.5,198000,66.0,2007.0,495652.0,2400000.0,United States,14.690979711984754,12.19602736016897,13.113631364100852,1
"Monster Horror, Sea Adventure, Survival, Adventure, Drama, Horror, Thriller",8.1,689000,87.0,1975.0,477916625.0,7000000.0,United States,15.76142084987672,13.442998001373553,19.984946852648196,9
"Jungle Adventure, War Epic, Adventure, Drama, War",8.1,240000,88.0,1957.0,27201366.0,3000000.0,"United Kingdom, United States",14.914123179965662,12.388398368982115,17.118777787356308,4
"Adventure Epic, Artificial Intelligence, Epic, Psychological Drama, Sci-Fi Epic, Space Sci-Fi, Adventure, Sci-Fi",8.3,748000,84.0,1968.0,66786256.0,12000000.0,"United Kingdom, United States",16.300417291085605,13.525159593854116,18.017007883807892,5
"Animal Adventure, Jungle Adventure, Adventure, Comedy, Family, Mystery",6.7,16000,65.0,2025.0,176951639.0,90000000.0,"United Kingdom, France, Japan, United States",18.31532023940565,9.680406499268875,18.991387032867642,7
"Adventure Epic, Fairy Tale, Fantasy Epic, Quest, Swashbuckler, Sword & Sorcery, Teen Fantasy, Adventure, Comedy, Family",8.0,464000,78.0,1987.0,30978648.0,16000000.0,United States,16.588099342704055,13.047641986378483,17.24880878322225,4
"Adventure Epic, Epic, Quest, Sci-Fi Epic, Space Sci-Fi, Time Travel, Adventure, Drama, Sci-Fi",8.7,2300000,74.0,2014.0,758464713.0,165000000.0,"United States, United Kingdom, Canada",18.92145603792546,14.648420115681892,20.44680683490607,9
"Computer Animation, Superhero, Supernatural Fantasy, Teen Adventure, Urban Adventure, Action, Adventure, Animation, Comedy, Family",8.4,721000,87.0,2018.0,393602435.0,90000000.0,"Canada, United States",18.31532023940565,13.488395803228677,19.790851912147613,9
"B-Horror, Dark Fantasy, Slasher Horror, Adventure, Fantasy, Horror, Mystery, Thriller",5.9,1100,50.0,2025.0,239826.0,26000000.0,"United Kingdom, United States, Australia",17.073607134447293,7.00397413672268,12.387673109065531,0
"Action Epic, Alien Invasion, Sci-Fi Epic, Space Sci-Fi, Action, Adventure, Sci-Fi",7.0,624000,59.0,1996.0,817400891.0,75000000.0,United States,18.132998684833918,13.343907249914384,20.521640220358844,9
"Action Epic, Adventure Epic, Dark Fantasy, Epic, Fantasy Epic, Quest, Sword & Sorcery, Adventure, Drama, Fantasy",8.8,1900000,87.0,2002.0,938242927.0,94000000.0,"New Zealand, United States",18.358805350872576,14.45736497045232,20.659519458514282,9
"Animal Adventure, Computer Animation, Satire, Adventure, Animation, Comedy, Family, Fantasy",8.1,876000,96.0,2007.0,623729380.0,150000000.0,United States,18.826145858727198,13.683122511470389,20.2512271479706,9
"Conspiracy Thriller, Political Thriller, Superhero, Urban Adventure, Action, Adventure, Sci-Fi, Thriller",7.7,928000,70.0,2014.0,714421503.0,170000000.0,United States,18.951309000896888,13.740788089353964,20.38698368785742,9
"Alien Invasion, Dystopian Sci-Fi, Time Travel, Action, Adventure, Drama, Sci-Fi, Thriller",6.6,239000,45.0,2021.0,14400000.0,200000000.0,United States,19.11382792951231,12.384223015005313,16.48273883399067,3
"Action Epic, Anime, Dark Fantasy, One-Person Army Action, Supernatural Fantasy, Survival, Action, Adventure, Animation, Fantasy",8.7,6000,64.81290322580645,2024.0,6331827.0,26000000.0,"South Korea, Japan",17.073607134447293,8.699681400989514,15.66109953600071,2
"Coming-of-Age, Survival, Teen Drama, Teen Romance, Adventure, Drama, Romance",5.8,80000,31.0,1980.0,58853243.0,4500000.0,United States,15.319588176962746,11.289794413577894,17.890557513345893,5
"Caper, Quirky Comedy, Adventure, Comedy, Crime",8.1,920000,88.0,2014.0,174567384.0,25000000.0,"United States, Germany",17.034386422832473,13.732130035981154,18.977821385524447,7
"Psychological Thriller, Survival, Adventure, Drama, Thriller",7.6,124000,80.0,1972.0,4550.0,2000000.0,United States,14.508658238524095,11.728044909070785,8.423102268016642,0
"Pop Musical, Adventure, Family, Fantasy, Musical",5.6,18000,53.0,1978.0,21049647.0,24000000.0,United States,16.993564429978885,9.798182590890704,16.862394395862587,3
"Alien Invasion, Dark Comedy, Space Sci-Fi, Adventure, Comedy, Fantasy, Sci-Fi",7.1,34000,72.0,2025.0,49266061.0,118000000.0,"United States, South Korea",18.586195190904515,10.434145214930487,17.712746004392592,5
"Computer Animation, Fairy Tale, Parody, Satire, Slapstick, Adventure, Animation, Comedy, Family, Fantasy",7.4,527000,75.0,2004.0,932530034.0,150000000.0,United States,18.826145858727198,13.174957725054906,20.653411918078824,9
"Animal Adventure, Computer Animation, Adventure, Animation, Drama, Family, Fantasy, Musical",6.6,46000,56.0,2024.0,713116562.0,200000000.0,"United States, Canada",19.11382792951231,10.736418414365376,20.38515544748521,9
"Adventure Epic, Classic Musical, Fairy Tale, Fantasy Epic, Quest, Adventure, Family, Fantasy, Musical",8.1,447000,92.0,1939.0,25637669.0,2777000.0,United States,14.8368821263897,13.010316110729669,17.05957331225254,3
"Globetrotting Adventure, Adventure, Comedy, Drama, Fantasy, Romance",7.3,353000,54.0,2013.0,188133322.0,90000000.0,"United States, United Kingdom",18.31532023940565,12.77422616877261,19.052661434349236,7
"Period Drama, Swashbuckler, Action, Adventure, Drama, Thriller",7.7,154000,61.0,2002.0,75395048.0,35000000.0,"Ireland, Switzerland, United Kingdom, United States",17.370858648025116,11.944714374881176,18.138252167692293,6
"Animal Adventure, Buddy Comedy, Computer Animation, Quest, Sea Adventure, Adventure, Animation, Comedy, Family",8.2,1200000,90.0,2003.0,941637960.0,94000000.0,"United States, Japan",18.358805350872576,13.997832948091215,20.663131428518255,9
"Coming-of-Age, Period Drama, Road Trip, Showbiz Drama, Adventure, Comedy, Drama, Music",7.9,302000,90.0,2000.0,47387566.0,60000000.0,United States,17.909855136853043,12.618185607609803,17.673870452680696,5
"Costume Drama, Epic, Period Drama, Western Epic, Adventure, Drama, Western",8.0,300000,72.0,1990.0,424208848.0,22000000.0,"United States, United Kingdom",16.906553056777135,12.611541086966115,19.865736460320466,9
"Fantasy Epic, Supernatural Fantasy, Sword & Sorcery, Teen Adventure, Adventure, Family, Fantasy",6.9,441000,75.0,2005.0,745013115.0,180000000.0,"United Kingdom, United States",19.00846741441004,12.996802422000108,20.42891238155799,9
"Adventure Epic, Desert Adventure, Globetrotting Adventure, Quest, Action, Adventure",8.4,1100000,86.0,1981.0,389925971.0,18000000.0,United States,16.705882371415992,13.910821646859095,19.78146746368613,9
"Animal Adventure, Computer Animation, Survival, Adventure, Animation, Family, Fantasy",7.9,54000,87.0,2025.0,19823086.0,26000000.0,"Latvia, Belgium, France",17.073607134447293,10.896757843893464,16.80235782650396,3
"High-Concept Comedy, Teen Adventure, Teen Comedy, Time Travel, Urban Adventure, Adventure, Comedy, Sci-Fi",8.5,1400000,87.0,1985.0,385053307.0,19000000.0,United States,16.759949589762293,14.151983508870947,19.768892345004694,9
"Computer Animation, Quest, Sea Adventure, Adventure, Animation, Comedy, Family, Fantasy, Musical",7.6,409000,81.0,2016.0,643332467.0,150000000.0,United States,18.826145858727198,12.921472880009725,20.28217220611647,9
"Action Epic, Adventure Epic, Anime, Shōnen, Action, Adventure, Animation, Drama",9.3,14000,64.81290322580645,2024.0,14293874.0,26000000.0,Japan,17.073607134447293,9.546884034617925,16.475341681795882,3
"Adventure, Drama, History",6.2,7300,67.0,2024.0,2315541.0,26000000.0,"Italy, Greece, United Kingdom, France",17.073607134447293,8.895766604056085,14.655154343369405,1
"Spy, Adventure, Drama, Mystery, Thriller",8.3,359000,98.0,1959.0,192323.0,3101000.0,United States,14.947235520559154,12.791080452981857,12.166936728781575,0
"Alien Invasion, Buddy Comedy, Hand-Drawn Animation, Slapstick, Adventure, Animation, Comedy, Family, Sci-Fi",6.7,1100,80.0,2025.0,1916576.0,15000000.0,"United States, Canada, United Kingdom",16.52356082573315,7.00397413672268,14.466051340402387,1
"Action Epic, Alien Invasion, Sci-Fi Epic, Action, Adventure, Sci-Fi",7.1,694000,61.0,2007.0,709709780.0,150000000.0,United States,18.826145858727198,13.450228680410094,20.38036668527991,9
"Action Epic, Adventure Epic, Epic, Jungle Adventure, Period Drama, Action, Adventure, Drama, Thriller",7.8,343000,68.0,2006.0,120654337.0,40000000.0,"United States, Mexico",17.50439003707821,12.745488641595722,18.608440304631376,7
"Alien Invasion, Superhero, Urban Adventure, Action, Adventure, Sci-Fi",7.1,831000,55.0,2013.0,670145518.0,225000000.0,"United States, United Kingdom",19.23161096461314,13.630386277206295,20.323005439303714,9
"Action Epic, Buddy Comedy, Buddy Cop, Action, Adventure, Comedy, Crime, Thriller",6.5,98000,54.0,2024.0,404550184.0,100000000.0,United States,18.420680753952364,11.49273296168228,19.81828635351625,9
"Dark Comedy, Supernatural Fantasy, Teen Fantasy, Adventure, Comedy, Family, Fantasy, Musical",6.7,548000,72.0,2005.0,474968763.0,150000000.0,"United Kingdom, United States",18.826145858727198,13.214032390746006,19.978759599836632,9
"Anime, Coming-of-Age, Fairy Tale, Hand-Drawn Animation, Quest, Supernatural Fantasy, Adventure, Animation, Family, Fantasy",8.6,899000,96.0,2003.0,358842805.0,19000000.0,"Japan, United States",16.759949589762293,13.70903942580019,19.69839498426585,9
"Gun Fu, Spy, Action, Adventure, Comedy, Thriller",7.7,748000,60.0,2015.0,414351546.0,81000000.0,"United Kingdom, United States",18.20995972498239,13.525159593854116,19.842225318810943,9
"Adventure, Animation, Comedy, Horror",6.2,287,64.81290322580645,2025.0,4463216.0,26000000.0,"Canada, Belgium, France",17.073607134447293,5.662960480135946,15.311380364432532,2
"Coming-of-Age, Dark Comedy, Quest, Adventure, Comedy, Drama",8.1,461000,75.0,1986.0,53525035.0,8000000.0,United States,15.894952224644102,13.04115549117383,17.795660065022698,5
"Superhero, Teen Adventure, Action, Adventure, Fantasy, Sci-Fi",5.9,116000,44.0,2017.0,142337240.0,100000000.0,"United States, Hong Kong, Japan, Canada, New Zealand",18.420680753952364,11.661354090741,18.773709736480477,7
"Fairy Tale, Fantasy Epic, Feel-Good Romance, Quest, Romantic Epic, Swashbuckler, Adventure, Fantasy, Romance",7.6,291000,66.0,2007.0,137515140.0,70000000.0,"United Kingdom, United States, Iceland",18.064005814299346,12.581081982573842,18.739244585372173,7
"Sword & Sorcery, Teen Adventure, Teen Fantasy, Adventure, Family, Fantasy, Mystery",7.7,712000,81.0,2005.0,897468952.0,150000000.0,"United Kingdom, United States",18.826145858727198,13.475834594887509,20.615089084970705,9
"Dystopian Sci-Fi, Action, Adventure, Sci-Fi",7.0,568000,54.0,2013.0,286168572.0,120000000.0,United States,18.603002309079653,13.249878458265119,19.47209161123061,8
"Alien Invasion, Body Horror, Psychological Horror, Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller",6.8,377000,79.0,2018.0,43070915.0,40000000.0,"United States, United Kingdom",17.50439003707821,12.840003118946523,17.578358524507877,4
"Anime, Fantasy Epic, Hand-Drawn Animation, Isekai, Adventure, Animation, Drama, Fantasy",7.4,92000,91.0,2023.0,282459233.0,26000000.0,Japan,17.073607134447293,11.429554725537322,19.459044793713105,8
"Computer Animation, Fairy Tale, Parody, Slapstick, Adventure, Animation, Comedy, Family, Fantasy, Romance",6.1,345000,58.0,2007.0,808308862.0,160000000.0,United States,18.8906843794481,12.75130259456002,20.510454799632203,9
"Costume Drama, Adventure, Comedy, Romance",4.7,9300,64.81290322580645,2008.0,5410749.0,38000000.0,"Italy, United Kingdom, France, Luxembourg",17.453096744006448,9.137877200242468,15.503898273376775,2
"Feel-Good Romance, Adventure, Comedy, Drama, Family, Romance",6.7,163000,63.0,1998.0,92146310.0,26000000.0,"United States, United Kingdom",17.073607134447293,12.001511614739405,18.338888208723166,6
"Computer Animation, Motorsport, Adventure, Animation, Comedy, Family, Sport",7.3,497000,73.0,2006.0,461996328.0,120000000.0,United States,18.603002309079653,13.116347317149176,19.951067503127,9
"Computer Animation, Urban Adventure, Adventure, Animation, Comedy, Crime, Family, Sci-Fi",6.2,62000,52.0,2024.0,969126452.0,100000000.0,United States,18.420680753952364,11.034905792929415,20.69190565979287,9
"Anime, Shōjo, Animation, Drama, Fantasy, Romance",8.4,350000,81.0,2017.0,405340703.0,26000000.0,Japan,17.073607134447293,12.765691290604371,19.820238515867473,9
"Adult Animation, Anime, Artificial Intelligence, Cop Drama, Cyber Thriller, Cyberpunk, Dystopian Sci-Fi, Hand-Drawn Animation, Police Procedural, Psychological Drama",7.9,164000,76.0,1996.0,964016.0,26000000.0,"Japan, United Kingdom",17.073607134447293,12.00762780434872,13.778864208291962,1
"Animal Adventure, Computer Animation, Jukebox Musical, Animation, Comedy, Family, Musical",7.1,201000,59.0,2016.0,634338409.0,75000000.0,"Japan, United States, France",18.132998684833918,12.211065162153215,20.268093139713205,9
"Adventure Epic, Artificial Intelligence, Computer Animation, Dystopian Sci-Fi, Space Sci-Fi, Adventure, Animation, Family, Sci-Fi",8.4,1300000,95.0,2008.0,527403656.0,180000000.0,"United States, Japan",19.00846741441004,14.077875591662238,20.083476765875346,9
"Adult Animation, Computer Animation, Action, Adventure, Animation, Fantasy",6.3,177000,59.0,2007.0,196393745.0,150000000.0,"United States, United Kingdom",18.826145858727198,12.083910661257521,19.095632110200444,8
"Computer Animation, Quest, Adventure, Animation, Comedy, Family, Fantasy, Musical, Sci-Fi",6.5,116000,55.0,2015.0,386041607.0,135000000.0,"United States, India",18.72078534381011,11.661354090741,19.771455714366,9
"Animation, Documentary",6.9,1500,82.0,2025.0,218040.0,26000000.0,"United Kingdom, United States",17.073607134447293,7.313886831633462,12.292438397482139,0
"Animal Adventure, Computer Animation, Urban Adventure, Adventure, Animation, Comedy, Crime, Drama, Family, Sci-Fi",6.8,237000,67.0,2008.0,309979994.0,150000000.0,"United States, Japan",18.826145858727198,12.37581963951765,19.552018321103105,8
